,image,class,set
8220,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883258547-365241.JPG,,final
8221,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986451303-73581.JPG,,final
8222,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864912434-138308.JPG,,final
8223,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238149521-230115.JPG,,final
8224,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874309416-289361.JPG,,final
8225,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2449442815-198618.JPG,,final
8226,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237913167-300490.JPG,,final
8227,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238550814-105941.JPG,,final
8228,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860310301-285562.JPG,,final
8229,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901936538-69458.JPG,,final
8230,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217104-85019.JPG,,final
8231,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238576617-334618.JPG,,final
8232,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237962254-79162.JPG,,final
8233,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238579823-37560.JPG,,final
8234,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238186249-83541.JPG,,final
8235,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383042705-191666.JPG,,final
8236,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2269197822-338346.JPG,,final
8237,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238402234-89206.JPG,,final
8238,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424121798-45338.JPG,,final
8239,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238567392-332776.JPG,,final
8240,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508053-24219.JPG,,final
8241,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238051203-5516.JPG,,final
8242,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504272-321044.JPG,,final
8243,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238472508-18641.JPG,,final
8244,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2831347320-209364.JPG,,final
8245,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238573406-258410.JPG,,final
8246,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556185-181185.JPG,,final
8247,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238563522-332091.JPG,,final
8248,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238147455-155816.JPG,,final
8249,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238466747-315698.JPG,,final
8250,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238165534-82773.JPG,,final
8251,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238524420-174983.JPG,,final
8252,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2425494806-269022.JPG,,final
8253,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2274829602-338814.JPG,,final
8254,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238357227-310781.JPG,,final
8255,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219768-10933.JPG,,final
8256,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238533152-326142.JPG,,final
8257,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238498775-170846.JPG,,final
8258,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424125475-194483.JPG,,final
8259,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2452379779-124858.JPG,,final
8260,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237933847-301198.JPG,,final
8261,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874317384-140806.JPG,,final
8262,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238090283-5993.JPG,,final
8263,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238353545-161269.JPG,,final
8264,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862701455-211842.JPG,,final
8265,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238585207-336513.JPG,,final
8266,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332528353-42057.JPG,,final
8267,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238513751-247271.JPG,,final
8268,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351008096-265124.JPG,,final
8269,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238524555-175014.JPG,,final
8270,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383043429-117818.JPG,,final
8271,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901948540-218525.JPG,,final
8272,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237857801-223943.JPG,,final
8273,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499796-245004.JPG,,final
8274,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238513621-247250.JPG,,final
8275,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238152118-7941.JPG,,final
8276,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901934438-69293.JPG,,final
8277,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2812995332-357243.JPG,,final
8278,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238481301-242168.JPG,,final
8279,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506705-172108.JPG,,final
8280,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238127235-154737.JPG,,final
8281,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238485827-318176.JPG,,final
8282,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332527619-116270.JPG,,final
8283,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238329522-309424.JPG,,final
8284,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898620393-68392.JPG,,final
8285,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331571454-116200.JPG,,final
8286,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898635332-367101.JPG,,final
8287,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427872807-344846.JPG,,final
8288,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238387914-88634.JPG,,final
8289,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238438577-314237.JPG,,final
8290,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427872949-121526.JPG,,final
8291,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883258452-365218.JPG,,final
8292,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238387950-162779.JPG,,final
8293,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238373834-88001.JPG,,final
8294,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2452381410-199518.JPG,,final
8295,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332528798-42150.JPG,,final
8296,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238330622-309480.JPG,,final
8297,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874312312-364512.JPG,,final
8298,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351007871-265081.JPG,,final
8299,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981237443-71913.JPG,,final
8300,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860312359-136670.JPG,,final
8301,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981247461-295458.JPG,,final
8302,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430667137-346339.JPG,,final
8303,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238130171-228991.JPG,,final
8304,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499132-320281.JPG,,final
8305,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238431613-16127.JPG,,final
8306,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238466703-17887.JPG,,final
8307,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238395724-88949.JPG,,final
8308,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238177654-83122.JPG,,final
8309,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2856921343-61699.JPG,,final
8310,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860298368-62104.JPG,,final
8311,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238188929-83660.JPG,,final
8312,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556889-107144.JPG,,final
8313,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862695330-211548.JPG,,final
8314,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238086805-154171.JPG,,final
8315,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238524909-100879.JPG,,final
8316,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331570760-189960.JPG,,final
8317,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874307451-289240.JPG,,final
8318,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2425494436-268948.JPG,,final
8319,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864898366-286653.JPG,,final
8320,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238484546-242639.JPG,,final
8321,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238136071-229257.JPG,,final
8322,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351007026-264911.JPG,,final
8323,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964207403-70763.JPG,,final
8324,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238520192-323615.JPG,,final
8325,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237964960-153184.JPG,,final
8326,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238569795-183775.JPG,,final
8327,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217458-10774.JPG,,final
8328,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238435646-238722.JPG,,final
8329,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238447645-165455.JPG,,final
8330,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874314491-289674.JPG,,final
8331,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351007555-190811.JPG,,final
8332,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901943476-292966.JPG,,final
8333,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556409-107048.JPG,,final
8334,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504126-245655.JPG,,final
8335,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238516467-323031.JPG,,final
8336,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2449443733-50240.JPG,,final
8337,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238169870-156864.JPG,,final
8338,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427873339-121612.JPG,,final
8339,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413148624-118083.JPG,,final
8340,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860300301-285253.JPG,,final
8341,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868478421-288084.JPG,,final
8342,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237946784-78351.JPG,,final
8343,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883266462-365765.JPG,,final
8344,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238472405-167064.JPG,,final
8345,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238436693-16392.JPG,,final
8346,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2818073316-282899.JPG,,final
8347,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427873814-121709.JPG,,final
8348,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238567590-183417.JPG,,final
8349,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238571307-333413.JPG,,final
8350,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821593332-358230.JPG,,final
8351,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964216438-71084.JPG,,final
8352,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981245450-220329.JPG,,final
8353,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883269476-290917.JPG,,final
8354,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238349924-86958.JPG,,final
8355,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238512586-247078.JPG,,final
8356,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502639-97272.JPG,,final
8357,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2425493176-268722.JPG,,final
8358,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2856924330-210184.JPG,,final
8359,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351007937-340253.JPG,,final
8360,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238185755-157521.JPG,,final
8361,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238564936-256898.JPG,,final
8362,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238558780-181786.JPG,,final
8363,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238094677-303647.JPG,,final
8364,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238475103-18977.JPG,,final
8365,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981234405-219864.JPG,,final
8366,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2265772114-114838.JPG,,final
8367,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821594336-283276.JPG,,final
8368,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2851420351-284324.JPG,,final
8369,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901949489-144275.JPG,,final
8370,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238521805-174521.JPG,,final
8371,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238495198-22054.JPG,,final
8372,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351006998-42360.JPG,,final
8373,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383042401-265734.JPG,,final
8374,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862687421-285856.JPG,,final
8375,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238469748-18251.JPG,,final
8376,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864898344-137712.JPG,,final
8377,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238124042-303917.JPG,,final
8378,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238475578-19007.JPG,,final
8379,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238562870-182574.JPG,,final
8380,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868476404-138916.JPG,,final
8381,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238430833-16102.JPG,,final
8382,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238459309-91708.JPG,,final
8383,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238121912-303849.JPG,,final
8384,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864903353-63853.JPG,,final
8385,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382324521-265431.JPG,,final
8386,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430668018-48693.JPG,,final
8387,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238467465-166467.JPG,,final
8388,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238210819-84620.JPG,,final
8389,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238222082-308757.JPG,,final
8390,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382321471-265306.JPG,,final
8391,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427873339-121614.JPG,,final
8392,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898618449-142236.JPG,,final
8393,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868475514-138882.JPG,,final
8394,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238331684-86168.JPG,,final
8395,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981243374-145917.JPG,,final
8396,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2851417351-284257.JPG,,final
8397,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238566703-34865.JPG,,final
8398,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238482349-94212.JPG,,final
8399,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2575964129-130624.JPG,,final
8400,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901936378-69419.JPG,,final
8401,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237903084-77115.JPG,,final
8402,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2818078339-134211.JPG,,final
8403,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2804902321-281726.JPG,,final
8404,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864902338-63816.JPG,,final
8405,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238091679-80365.JPG,,final
8406,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868475514-138883.JPG,,final
8407,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238477754-93393.JPG,,final
8408,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2452380671-273287.JPG,,final
8409,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864911384-138244.JPG,,final
8410,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864901366-286790.JPG,,final
8411,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238559604-107821.JPG,,final
8412,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238354097-310597.JPG,,final
8413,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2446757906-271275.JPG,,final
8414,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238467988-18046.JPG,,final
8415,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868472339-138686.JPG,,final
8416,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238588935-187611.JPG,,final
8417,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862685456-285772.JPG,,final
8418,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238433014-90333.JPG,,final
8419,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821587314-134321.JPG,,final
8420,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430667070-196992.JPG,,final
8421,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430666279-122751.JPG,,final
8422,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2421822208-44895.JPG,,final
8423,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2816362342-357500.JPG,,final
8424,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237926572-301003.JPG,,final
8425,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413149746-266434.JPG,,final
8426,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864908343-64112.JPG,,final
8427,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238514891-247463.JPG,,final
8428,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237912219-77203.JPG,,final
8429,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2989719322-371839.JPG,,final
8430,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874312366-289526.JPG,,final
8431,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864914411-287386.JPG,,final
8432,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238393857-312364.JPG,,final
8433,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238497715-170670.JPG,,final
8434,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864900396-286751.JPG,,final
8435,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238472302-316389.JPG,,final
8436,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238147596-229996.JPG,,final
